Key,Id,Korean(ko)
ABL_Desc_64,346366130774025,"탭하면 점프하고, 길게 누르면 더 높이 점프합니다.<br>공중에서 낙하하면 거대한 폭발이 일어납니다."
ABL_Name_64,346366130774024,결사의 낙하
ABL_Desc_66,346366130774027,이동 방향으로 빠르게 미끄러지듯 움직입니다.
ABL_Name_66,346366130774026,스퀴시 슬라이드
ABL_Desc_68,346366130774029,적을 유인해 대상 적 모두에게 피해를 입히고 기절시키는 간식을 제공합니다.
ABL_Name_68,346366130774028,슈퍼 고기 곤죽
ABL_Desc_69,346366130774031,"<#FFEB04><link=""Keyword:5"">[운동]</link></color> 피해를 입히는 폭탄을 던집니다."
ABL_Desc_71,28309369228615680,"<#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해를 입히고 적을 뒤로 밀어내는 충격파를 생성합니다."
ABL_Desc_73,346366130774035,"걸프를 때려 슈퍼히어로가 됩니다!<br>공격 속도 +500%, 피해량 5배, 추가 점프 및 속도가 증가합니다!"
ABL_Name_73,346366130774034,글리지 걸프
ABL_Desc_78,346366130774041,"<#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해를 입히는 폭탄을 던집니다."
ABL_Desc_79,28309369232809984,"<#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해를 입히고 적을 뒤로 밀어내는 충격파를 생성합니다."
ABL_Desc_80,28309369232809985,"<#FFEB04><link=""Keyword:12"">[전기]</link></color> 피해를 입히고 적을 뒤로 밀어내는 충격파를 생성합니다."
ABL_Desc_81,346366130774047,앞으로 이동하며 더 빠르게 달립니다. 길게 누르면 더 오래 전력 질주합니다.
ABL_Name_81,346366130774046,전력 질주
ABL_Desc_82,346366130774049,"<#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해를 입히는 폭탄을 던집니다."
ABL_Desc_86,346366130774057,근처 플레이어에게 재장전 없이 사격 및 공격 속도 +50%를 부여하는 탄약 상자를 배치합니다.
ABL_Name_86,346366130774056,보급 상자
ABL_Desc_87,346366130774059,강력한 레이저 광선을 발사하고 머리를 잃어버립니다!
ABL_Name_87,346366130774058,프랑켄 광선
ABL_Desc_88,346366130774061,머리를 던져 악당을 때려눕히거나 무언가를 망가뜨립니다.
ABL_Name_88,346366130774060,모노리스 폭주
ABL_Desc_89,346366130774063,25미터 이내의 모든 적을 즉시 얼립니다.
ABL_Name_89,346366130774062,급속 냉동
ABL_Desc_90,28309369232809986,이동하는 방향으로 빠르게 돌진합니다.
ABL_Name_90,346366130774064,거미 돌진
ABL_Desc_91,346366130774067,적을 향해 날아간 후 폭발하는 작은 눈알을 발사합니다.
ABL_Name_91,346366130774066,유도 눈알
ABL_Desc_92,346366130774069,폭발하기 전에 적을 유인하는 폭탄을 던집니다.
ABL_Name_92,346366130774068,고블 폭탄
ABL_Desc_95,346366130774071,주변의 적을 공격하는 비행 포탑을 설치합니다.
ABL_Name_95,346366130774070,호버링 포탑
ABL_Desc_96,346366130774073,사악한 돌연변이 하수인을 배치합니다.
ABL_Name_96,346366130774072,마이크로 잭슨
ABL_Desc_97,346366130774075,경로에 있는 모든 것을 파괴하는 광선에 힘을 집중합니다.
ABL_Name_97,346366130774074,연육 광선
ABL_Desc_99,346366130774079,"<#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해를 입히는 폭탄을 던집니다."
ABL_Desc_100,346366130774081,"앞으로 돌진합니다<br>10초 동안 원거리 공격의 <#FFEB04><link=""Keyword:5"">[운동]</link></color> 피해가 20% 증가합니다"
ABL_Name_100,346366130774080,학살의 발걸음
ABL_Desc_101,346366130774083,"15초 동안 <#FFEB04><link=""Keyword:10"">[무한 탄약]</link></color>과 +40% 공격 속도를 획득합니다."
ABL_Name_101,346366130774082,슈퍼차지
ABL_Desc_103,28309369232809987,"<#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해를 입히고 적을 뒤로 밀어내는 충격파를 생성합니다."
ABL_Desc_108,346366130774095,"달리면서 적에게 <#FFEB04><link=""Keyword:5"">[운동]</link></color> 피해를 입힙니다."
ABL_Name_108,346366130774094,퀘이크 돌진
ABL_Desc_117,346366130774113,"30초 동안 주변의 아군에게 150 <#FFEB04><link=""Keyword:11"">[방벽]</link></color>을 부여합니다.<br><#FFEB04><link=""Keyword:11"">[방벽]</link></color>이 지속되는 동안, 받는 피해를 반사합니다."
ABL_Name_117,346366130774112,뼈 갑옷
ABL_Desc_142,346366130774163,회전하며 주변의 적을 때려눕힙니다. 야호!
ABL_Name_142,346366130774162,더블 래리어트
ABL_Desc_147,346366130774173,앞으로 돌진하며 폭탄을 떨어뜨립니다.
ABL_Name_147,346366130774172,말벌 돌진
ABL_Desc_152,346366130774183,"앞으로 돌진합니다<br>10초 동안 원거리 공격의 <#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해가 20% 증가합니다"
ABL_Desc_153,346366130774185,"앞으로 돌진합니다<br>10초 동안 원거리 공격의 <#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해가 20% 증가합니다"
ABL_Desc_154,346366130774187,"앞으로 돌진합니다<br>10초 동안 원거리 공격의 <#FFEB04><link=""Keyword:12"">[전기]</link></color> 피해가 20% 증가합니다"
ABL_Desc_155,346366130774189,"앞으로 돌진합니다<br>10초 동안 원거리 공격의 <#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해가 20% 증가합니다"
ABL_Desc_164,346366130774207,폭발하는 거대한 바위를 던집니다.
ABL_Name_164,346366130774206,덕스톤 투척
ABL_Desc_169,346366130774217,공중에 부양해서 지상의 목표물에 강력한 광선을 발사합니다.
ABL_Name_169,346366130774216,호버링 광선
ABL_Desc_174,346366130774227,원뿔 모양의 발사체를 토해냅니다.
ABL_Name_174,346366130774226,말벌 침
ABL_Desc_179,346366130774237,회전하며 사방으로 사격합니다. 멋지게 보이기도 합니다.
ABL_Name_179,346366130774236,팔방 소용돌이
ABL_Desc_184,346366130774247,적에게 고통스러운 자갈을 뿌립니다.
ABL_Name_184,346366130774246,몰맨 침
ABL_Desc_197,346366130774273,지하로 터널을 타고 지상으로 나오며 폭발합니다.
ABL_Name_197,346366130774272,파고들기
ABL_Desc_198,346366130774275,주변의 적을 공격하는 구버를 설치합니다. 이름만 봐도 알 수 있습니다.
ABL_Name_198,346366130774274,구버 발사기
ABL_Desc_199,346366130774277,비유도 미사일을 대량으로 발사합니다.
ABL_Name_199,346366130774276,로켓 난사
ABL_Desc_200,346366130774279,"수리검 5개를 던집니다. 공격할 때마다 다음을 획득합니다.<br>공격 속도 +3%<br><#FFEB04><link=""Keyword:5"">[운동]</link></color> 피해 +10<br><#FFEB04><link=""Keyword:5"">[운동]</link></color> 피해 +3%<br>(최대 5회 중첩)"
ABL_Name_200,346366130774278,닌자 마크
ABL_Desc_201,346366130774281,도약하여 삼단 근접 공격을 가합니다.
ABL_Name_201,346366130774280,돌진 베기
ABL_Desc_218,346366134968329,"앞으로 순간이동하고 공중 보행을 획득합니다.<br>10초 동안 근접 공격의 <#FFEB04><link=""Keyword:12"">[전기]</link></color> 피해가 50% 증가합니다"
ABL_Desc_219,346366134968331,"앞으로 순간이동하고 공중 보행을 획득합니다.<br>10초 동안 근접 공격의 <#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해가 50% 증가합니다"
ABL_Desc_220,346366134968333,"앞으로 순간이동하고 공중 보행을 획득합니다.<br>10초 동안 근접 공격의 <#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해가 50% 증가합니다"
ABL_Desc_221,346366134968335,"앞으로 순간이동하고 공중 보행을 획득합니다.<br>10초 동안 근접 공격의 <#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해가 50% 증가합니다"
ABL_Desc_222,346366134968337,"수리검 5개를 던집니다. 공격할 때마다 다음을 획득합니다.<br>공격 속도 +3%<br><#FFEB04><link=""Keyword:12"">[전기]</link></color> 피해 +10<br><#FFEB04><link=""Keyword:12"">[전기]</link></color> 피해 +3%<br>(최대 5회 중첩)"
ABL_Desc_223,346366134968339,"수리검 5개를 던집니다. 공격할 때마다 다음을 획득합니다.<br>공격 속도 +3%<br><#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해 +10<br><#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해 +3%<br>(최대 5회 중첩)"
ABL_Desc_224,346366134968341,"수리검 5개를 던집니다. 공격할 때마다 다음을 획득합니다.<br>공격 속도 +3%<br><#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해 +10<br><#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해 +3%<br>(최대 5회 중첩)"
ABL_Desc_225,346366134968343,"수리검 5개를 던집니다. 공격할 때마다 다음을 획득합니다.<br>공격 속도 +3%<br><#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해 +10<br><#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해 +3%<br>(최대 5회 중첩)"
ABL_Desc_226,346366134968345,이 선물을 받을 자격이 있는 친구에게 던져보세요.
ABL_Name_226,346366134968344,접이식 의자
ABL_Desc_227,346366134968347,주변을 날아다니며 적을 쏘는 여왕벌을 소환합니다.
ABL_Name_227,346366134968346,거대 베아트리스
ABL_Desc_228,28309369232809988,"주변의 적들이 <#FFEB04><link=""Keyword:5"">[운동]</link></color> 피해에 취약해집니다.<br>영향을 받는 적 하나당 이동 속도가 +3% 증가하고 <#FFEB04><link=""Keyword:5"">[운동]</link></color> 피해가 +5% 증가합니다. (최대 5회 중첩)"
ABL_Name_228,346366134968348,두뇌 흡수
ABL_Desc_229,28309369232809989,"주변의 적들이 <#FFEB04><link=""Keyword:12"">[전기]</link></color> 피해에 취약해집니다.<br>영향을 받는 적 하나당 이동 속도가 +3% 증가하고 <#FFEB04><link=""Keyword:12"">[전기]</link></color> 피해가 +5% 증가합니다. (최대 5회 중첩)"
ABL_Desc_230,28309369232809990,"주변의 적들이 <#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해에 취약해집니다.<br>영향을 받는 적 하나당 이동 속도가 +3% 증가하고 <#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해가 +5% 증가합니다. (최대 5회 중첩)"
ABL_Desc_231,28309369232809991,"주변의 적들이 <#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해에 취약해집니다.<br>영향을 받는 적 하나당 이동 속도가 +3% 증가하고 <#FFEB04><link=""Keyword:15"">[얼음]</link></color> 피해가 +5% 증가합니다. (최대 5회 중첩)"
ABL_Desc_232,28309369232809992,"주변의 적들이 <#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해에 취약해집니다.<br>영향을 받는 적 하나당 이동 속도가 +3% 증가하고 <#FFEB04><link=""Keyword:14"">[점액]</link></color> 피해가 +5% 증가합니다. (최대 5회 중첩)"
ABL_Desc_237,28309369237004288,앞으로 순간이동하고 공중 보행을 획득합니다<br>지속 시간: 6초
ABL_Name_237,12370411982413824,비행 회로
ABL_Desc_238,42079388445958144,적을 밀어내는 수류탄을 던집니다.
ABL_Name_238,42040861960167424,스퀴시 폭탄
ABL_Desc_240,42079388450152448,주변의 적들을 밀어냅니다.
ABL_Name_240,42064901517074432,스퀴시 폭발
ASCR_Desc_0,41108792622964736,기본
ASCR_Desc_1,41108792631353344,"적들이 원소 <#FFEB04><link=""Keyword:17"">[상태]</link></color>에 저항합니다"
ASCR_Desc_2,41108792631353345,아군 구조물의 체력이 감소합니다
ASCR_Desc_3,41108792631353346,플레이어의 체력이 감소합니다
ASCR_Desc_4,41108792631353347,적들이 더 빨리 움직입니다
ASCR_Desc_5,41108792631353348,치유가 감소합니다
ASCR_Desc_6,41108792631353349,적들이 더 빨리 공격합니다
ASCR_Desc_7,41108792631353350,헌터들이 더 빨리 도착합니다
ASCR_Desc_8,41108792631353351,플레이어가 더 낮은 체력으로 리스폰됩니다.
ASCR_Desc_9,41108792631353352,적들의 체력이 증가합니다
ASCR_Desc_10,41108792631353353,근접 공격 밀어내기가 감소합니다
CND_Desc_1,346366134968366,대상이 더 느리게 이동하고 공격합니다.
CND_Name_1,346366134968365,냉기
CND_Desc_2,346366134968368,주기적으로 근처 적들에게 피해를 입힙니다.
CND_Name_2,346366134968367,감전
CND_Desc_3,346366134968370,대상이 모든 원천으로부터 더 많은 피해를 입습니다.
CND_Name_3,346366134968369,오염
CND_Desc_4,346366134968372,대상이 시간이 지남에 따라 피해를 입습니다.
CND_Name_4,346366134968371,출혈
CND_Desc_5,346366134968374,"대상이 시간이 지남에 따라 <#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해를 입습니다."
CND_Name_5,346366134968373,화상
CND_Desc_6,346366134968376,"대상이 지속적인 <#FFEB04><link=""Keyword:13"">[화염]</link></color> 피해를 입고 이동 속도가 -20% 감소합니다."
CND_Name_6,346366134968375,도깨비불
CND_Desc_8,346366134968378,대상이 행동할 수 없습니다.
CND_Name_8,346366134968377,경직
CND_Desc_9,443347033382912,"대상은 이동하거나 공격할 수 없습니다. 근접 공격이나 <#FFEB04><link=""Keyword:5"">[운동]</link></color> 공격은 추가 피해를 입히고 <#FFEB04><link=""Keyword:4"">[동결]</link></color> 상태를 해제합니다."
CND_Name_9,443347024994304,동결
CND_Desc_10,3584395140374528,외계인 주문에 걸렸습니다. 다리 능력이 잠시 비활성화됩니다.
CND_Name_10,3584395111014400,외계인 주문술
CQ_Desc_2,41848132785397762,"페테리움에는 최악의 해적들이 득실득실하지. 주제가도 없는 그런 부류들이야. 들어가서 네가 할 일을 하고 고기 코어를 뽑아와. 제목의 ""낚시밥""은 네 얘기가 아니야. 아마도."
CQ_Name_2,41866088349163521,물속 친구
CQ_Desc_3,41848132785397764,"서브 제로니에는 서리 문제, 생물 문제, 그리고 사기 저하 문제가 있어. 하지만 엄밀히 말하자면 어떤 것도 네 문제는 아니지. 네 진짜 문제는 고기 코어야. 나머지는 모두 날씨 문제고."
CQ_Name_3,41866088349163522,편히 쉬도록
CQ_Desc_4,41848132785397766,"라바 델 레이는 정말 끝내줘, 스퀴시! 그 열기! 그 빛! 그리고 모든 게 완전히 불안정한 구조! 직원들 대부분은 거기 가지도 않는데 그건 자기들 손해지(그리고 통계적으로 사망 사고와 관련이 있지만). 내 생각에는 직원을 보내기에 아주 적절한 곳이야."
CQ_Name_4,41866088349163523,용암에서 보내는 좋은 시간
CQ_Desc_5,41848132785397768,"빅올드 탱거스는 말 그대로야. 거대하고, 심술궂고, 네 엔진을 멈추게 하려는 온갖 것들로 가득 차 있거든. 더 강력한 엔진을 보여줘. 고기 코어를 챙겨. 그리고 집으로 가는 거야."
CQ_Name_5,41866088349163524,엔진 시동
CQ_Desc_6,41848132785397770,"스퀴시, 멋진 이야기들은 대부분 위험한 산을 오르는 것에서 시작돼. 이것도 그런 이야기 중 하나일지도 몰라. 아니면 그냥 일일 수도 있고. 어쨌든 넌 그 산을 오르고 있는 거야. 고기 코어가 어딘가에 있을 테니까."
CQ_Name_6,41866088349163525,트레이닝 몽타주
CQ_Desc_7,41848132785397772,"""리틀""이라는 이름에 속지 마. 리틀 탱거스는 엄청난 원한을 품고 있거든. 지난 세 번의 구조팀은 무슨 일이 일어났는지 전혀 이해하지 못하고 돌아왔어. 너라면 잘 해낼 거야. 아마도."
CQ_Name_7,41866088349163526,글리지 티지
CQ_Desc_8,41848132785397774,덩치가 행성 몇 개를 먹어 치웠다고 해서 두려워하지 마.
CQ_Name_8,41866088349163527,프랑켄 펠러
CQ_Desc_9,41848132785397776,랭거스는 직원들에게 최고의 정책을 제공하지.
CQ_Name_9,41866088349163528,건강 보험 v1
CQ_Desc_10,43214492713455616,골드 티어 직원 보상 패키지의 일부야.
CQ_Name_10,41866088349163529,건강 보험 v2
CQ_Desc_11,41848132785397779,"처음에 성공하지 못했다면, 다음에는 행운을 빌어줄게!"
CQ_Name_11,41866088349163530,죽는다는 말은 그만 v1
CQ_Desc_12,41848132785397781,"내리찍는 아버지는 강인하지만, 사기도 치지!"
CQ_Name_12,41866088349163531,반지의 제왕
CQ_Desc_14,41848132785397785,"랭거스 고기에 온 것을 환영한다, 꼬마 친구! 자, 너랑 이달의 직원 사이를 가로막는 건 고기뿐이고, 너랑 고기 사이를 가로막는 건 바깥에서 네 얼굴을 물어뜯으려고 하는 모든 놈들이지. 그러니 나가서 고기 코어 하나를 쑥 빼 오라고. 그래야 온 은하를 먹여 살리지! 간단히 말해, 그게 이 일의 전부야!"
CQ_Name_14,41866088349163533,첫 수확
CQ_Desc_15,41848132785397787,"모든 랭거스 신입은 첫 주에 약간의 R&D(네겐 연구 및 파괴(Research & Demolition)라는 뜻이겠지, 꼬마 친구)를 해야 해. 그리고 이 넓은 세계에는 처리해야 할 수많은 폭력... 아니 '연구'할 거리가 널 기다리고 있다고. 네 실력을 보여 줘, 그럼 그 무기를 업그레이드해 줄지 생각해 볼게."
CQ_Name_15,41866088349163534,랭거스 신입 R&D
CQ_Desc_16,41848132785397789,"저 행성엔 단순히 고기 말고도 다른 것이 많아, 꼬마 친구… 광물을 많이 가져와, 그럼 작업장에서 아주 근사한 발굴 도구를 하나 만들어 주지. 물론 역사적 유물을 조심스럽게 회수하기 위한 용도로만 사용해야겠지(그걸 들고 있는 놈들까지 싹 다 처리도 하고)."
CQ_Name_16,41866088349163535,...그리고 내 도끼!
CQ_Desc_17,41848132785397791,"그 고대 미식가가 은하 곳곳에 쓸 만한 고철을 잔뜩 흘려놓고 갔거든! 게다가 랭거스엔 ""먼저 줍는 사람이 임자""라는 훌륭한 방침이 있어. 법무팀이 검토한 횟수는 정확히 0번이긴 하지만. 고대의 기술을 좀 가져와. 그럼 다음 행성에서 더욱 풍성하게 수확할 수 있도록 쓸 만한 걸 만들어 줄게."
CQ_Name_17,41866088349163536,전기. 톱. 정복.
CQ_Desc_18,41848132785397793,지금 모습도 좋아 보이네. 팁을 더 줘도 괜찮겠어.
CQ_Name_18,41866088349163537,재능 인식
CQ_Desc_20,41848132785397797,"스퀴시, 마치 덩치 큰 다람쥐가 겨울 동안 견과류를 모으듯 자원을 모으고 있는 걸 봤어. 좋은데!<br><br>이제 네가 마땅히 되어야 할 슈퍼 스퀴시로 변신할 시간이야."
CQ_Name_20,41866088349163539,고기 과학 실험
CQ_Desc_22,41848132785397801,"여기서 눈에 띄려면 뭐가 필요한지 알아? 좀 더 으음… 화려함…재능이지! <i><b>금빛으로 반짝이는</i></b> 저 적처럼 말이야. 그게 우리가 네게 바라는 모습이지. 적을 쓰러뜨리고, 그 광채를 가져와서, 네 유니폼에 입혀보자고."
CQ_Name_22,41866088349163541,빛나는 것
CQ_Desc_24,41848132785397805,화난 돌연변이들로부터 교훈을 얻을 수 있을 거야.
CQ_Name_24,41866088349163543,돌연변이 아수라장 v1
CQ_Desc_25,41848132785397807,"후, 그 돌연변이 놈들은 정말 만만치 않은 놈들이지."
